company_name,company_name_chinese,source,keyword_found,context,url,timestamp
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,山道喹,"Mar 4, 2025 ... Question about Calliope: “珠海大圈的外围联系方式[预约电话微信132-0269-9532]邓么堂么治哦成伦潭滞衫褐捌偶炔?”",https://www.goodreads.com/questions/14592015-135-0150-5342-cxxSN,2025-04-14T10:46:47.465611
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,山道喹,"Dec 6, 2022 ... ... 有限公司6278 n 真的6277 d 克6270 m 救6268 v 只能6263 v 天下6255 s ... 业4553 n 年间4552 t 摸4552 v 互相4546 d 人大常委会4544 nt 庙4541 ...",https://help-static-aliyun-doc.aliyuncs.com/file-manage-files/en-US/20221207/wrlg/dict.txt.small.txt,2025-04-14T10:46:47.465615
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,山道喹,... 茂名-adql 项链-adqm 欺负-adqn 蒙古包-adqq 基金-adqw 歁-adqy 功成名就-adr 蒝 ... 业-axou 药料-axow 药粉-axq 药-axqc 蕝-axqg 药铺-axqy 药葯-axr 藥-axrs ...,https://github.com/zilongshanren/chinese-wbim/commit/f1e0907d51e111af4c1a71c167fb78bf00b6ea3e.patch,2025-04-14T10:46:47.465616
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,山道喹,... 业+丛+东+丝+丞+両+丢+两+严+丧+丨+个+丫+中+丰+串+临+丶+丸+丹+为+主+丼+丽+举+ ... 喹+喺+喻+喽+嗅+嗑+嗒+嗓+嗔+嗖+嗜+嗝+嗟+嗡+嗣+嗤+嗦+嗨+嗪+嗬+嗯+嗲+嗳+嗷 ...,https://huggingface.co/imxly/t5-pegasus/commit/16c04d35c376262bc823f3e9f225da74f980837c.diff?file=vocab.txt,2025-04-14T10:46:47.465618
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,山道喹,... 公司名字大全、古诗词库、IT ... 鸿3 质3 舰4 棘4 珠3 椒4 蕉4 槛4 肌3 姬3 笏5 蚴5 谊4 澡4 蛛5 蹊5 砧5 杖3 ...,https://github.com/fighting41love/funNLP/blob/master/data/%E4%B8%AD%E6%96%87%E5%88%86%E8%AF%8D%E8%AF%8D%E5%BA%93%E6%95%B4%E7%90%86/%E7%99%BE%E5%BA%A6%E5%88%86%E8%AF%8D%E8%AF%8D%E5%BA%93.txt,2025-04-14T10:46:47.465620
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,山道喹,... 业织袜厂^ / i ^\ ^ i - o-J Jlii /iljLJI yji /iiJU-JI Lju-^I /^x-J 1*4 - ^Ui ... 航空阿尔及利亚航空公司埃及航空公司MS 埃塞俄比亚航空公司ET 巴基斯坦航空公司 ...,https://archive.org/stream/luxorman55_gmail_201905/%E6%B1%89%E8%AF%AD%E9%98%BF%E6%8B%89%E4%BC%AF%E8%AF%AD%E5%B8%B8%E7%94%A8%E8%AF%8D%E5%88%86%E7%B1%BB%E8%AF%8D%E5%85%B8%20%E6%96%B0%E5%A2%9E%E8%A1%A5%E6%9C%AC%EF%BC%88%E4%B9%A6%E7%AD%BE%E7%BC%96%E8%BE%91%E7%89%88%EF%BC%89%D8%A7%D9%84%D9%85%D8%A8%D9%88%D8%A8_djvu.txt,2025-04-14T10:46:47.465621
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,山道喹,"Sep 2, 2018 ... ... 茂名adql 项链adqn 蒙古包adqv 惹急adqy 功成名就adrc 苦瓜adri 蒝adrl ... 业afoo 韀afoq 鞋底afoq 鞭炮afow 藕粉afp 鞍afpa 鞚afpb 荸afpe 葧 ...",https://www.alanshawn.com/media/2018/2018-09-02-wubi-database.txt,2025-04-14T10:46:47.465623
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,山道喹,... 公司上帝上年上床上座上座率上弦上当上心上情下达上手上扬上报上操上文上方上无片 ... 业外业大业已业态业报业界业精于勤业精于勤荒于嬉业经业绩业者业障丛书丛刊 ...,http://att.newsmth.net/nForum/att/Emacs/81563/431607,2025-04-14T10:46:47.465625
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,山道喹,... 茂名adqk 其名adqk 项链adql 欺负adqm 蒙古包adqn 基金adqq 藏独adqt 功成名遂 ... 公司afen 甘受afep 花朝月夕afeq 埃菲尔铁塔afet 鞖afev 鞱afev 靸afey 芏aff ...,http://www.iphone.org.hk/attach/4431-CMWIN.TXT,2025-04-14T10:46:47.465627
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,"Oct 1, 2020 ... 216 2100/02823 大连周氏水产食品有限Dalian Zhoushi Aquatic Products. 公司大连市金州区七顶山乡. Food Co., Ltd. Dalian Fugu Aquatic Product Co., ...",https://www.scribd.com/document/454612404/P020161001642043512618,2025-04-14T10:46:47.465630
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,"Dec 5, 2020 ... DALIAN JIESHUN AQUATIC PRODUCTS AND FOOD CO.,LTD. 中国大连旅顺经济 ... 皮带、皮夹、 手袋等产品, 国际潮流服装服饰及鞋帽展, B7-39. 667, 668 ...",https://www.cptpf.com/Upload/ueditor/file/20201205/1607167124316342.xlsx,2025-04-14T10:46:47.465632
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,"Feb 26, 2024 ... 广州市科虎生物技术有限公司. Curagold. 姜黄素. 252. 广州市. 广州市科 ... 茂名鸿业水产有限公司. 鸿业. 冻罗非鱼. 1728. 茂名市. 茂名鸿业水产有限公司.",https://xczxhxzjlj.sz.gov.cn/attachment/1/1505/1505809/11702155.pdf,2025-04-14T10:46:47.465634
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,"Jan 23, 2025 ... 根据《地理标志产品保护办法》，生产怀仁陶瓷、沁州黄小. 米、阿尔山矿泉水、武川莜面、建平红小豆、建平小米、辽中大. 米、盘锦大米、方正大米、海伦 ...",https://www.cnipa.gov.cn/module/download/down.jsp?i_ID=197447&colID=74,2025-04-14T10:46:47.465636
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,"May 31, 2020 ... 惠州市鸿业电力有限公司. 381. 刘晋玮. 惠州市技师学院. 382. 杨剑晖. 惠州市 ... 湛江国联水产开发股份有限公司. 湛江经济技术开发区国库集中支付中心.",https://www.yunfu.gov.cn/attachment/0/11/11907/1347027.pdf,2025-04-14T10:46:47.465637
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,广州市科虎生物技术有限公司. Curagold. 姜黄素. 124. 广州市. 广州市科虎生物 ... 茂名鸿业水产有限公司. 鸿业. 速冻罗非鱼片. 1853. 茂名市. 茂名鸿业水产有限公司. 鸿业.,https://dara.gd.gov.cn/attachment/0/481/481418/3813316.docx,2025-04-14T10:46:47.465639
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,"茂名市, 化州市食品企业集团下郭区食品公司, 1. 2580, 茂名市, 化州市新海水产有限公司, 1. 2581, 茂名市, 化州市笪桥糖业有限公司, 1. 2582, 茂名市, 茂名鸿业水产有限 ...",http://gdee.gd.gov.cn/attachment/0/391/391551/2982831.xlsx,2025-04-14T10:46:47.465641
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,山西省灵丘县锰业有限责任公司. 山西宏伟矿业有限责任公司. 山西阳泉华岭耐火材料 ... 河南鸿安裘革皮业有限公司. 河南丁九皮毛制品有限公司. 河南爱伊兰皮业有限公司.,http://www.pbc.gov.cn/tiaofasi/144941/3581332/3587091/2018080810153376586.pdf,2025-04-14T10:46:47.465643
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,"茂名鸿业水产有限公司. 349, 590133320, 东莞市奥海科技股份有限公司. 350, 592105980 ... 东莞杜博皮件有限公司. 1520, MA4UHP328, 骏马精密工业（惠州）有限公司. 1521 ...",https://www.safe.gov.cn/guangdong/file/file/20240205/871a290b2d434e26ba30c36048b8111f.xls,2025-04-14T10:46:47.465644
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,"茂名鸿业水产有限公司, 1. 4219, 茂名市, 信宜产业转移工业园污水处理厂, 1. 4220, 茂名 ... 肇庆市高要区兆比皮业有限公司, 1. 4305, 肇庆市, 肇庆市高要区兴盛皮革有限公司 ...",https://gdee.gd.gov.cn/attachment/0/449/449425/3508038.xlsx,2025-04-14T10:46:47.465646
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,磐石市宏远粮业有限责任公司. 111. 2011GA660005. 高产优质玉米新品种吉农玉 ... 宁波甬盛水产种业有限公司. 832. 2011GA701003. 杭州湾区域优势水果农超对接支撑技术 ...,https://www.most.gov.cn/tztg/201110/W020111013381125312535.pdf,2025-04-14T10:46:47.465648
"Maoming Hongye Aquatic Products Co., Ltd.",茂名鸿业水产有限公司,web_search,虎皮灵,茂名鸿业水产有限公司. 广东省食品行. 业协会. 二等奖. 29. 乒乓器材系列产. 品创新与 ... 广东威灵电机制造有限公司. 美的威灵电机技术(上海)有限公. 司. 哈尔滨工业大学 ...,http://gdstc.gd.gov.cn/attachment/0/474/474372/3671491.pdf,2025-04-14T10:46:47.465650
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧喹啉,饲料级乙氧基喹啉、丙酸钙、双乙酸钠、. 牛至香酚、大蒜素、维生素（II）. 饲添 ... 北京兴晟农牧科技发展有限公司. 饲预（2005）4132. 大成蓝雷营养科技（北京）有限 ...,http://www.moa.gov.cn/gk/sygb/200507/P020180213580460100056.pdf,2025-04-14T10:47:22.030556
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧喹啉,"天津全华时代航天科技发展有限公司. 104, 100, 2012GRA10015, 矿用隔爆兼本质 ... 西藏天成农牧产业股份有限公司. 1134, 1083, 2012GR322006, 龙涎酮, 陕西同正科技有限 ...",https://www.most.gov.cn/tztg/201208/W020120817574639530872.xls,2025-04-14T10:47:22.030587
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧喹啉,"Dec 19, 2016 ... 鄂托克旗蒙泽农牧业发展有限责任公司, 鄂托克旗蒙泽农牧业发展有限责任 ... 乙氧基喹啉项目, 生产, 是. 892, 阿拉善右旗祥瑞生态养殖园, 阿拉善右旗 ...",https://www.h2o-china.com/news/250904.html,2025-04-14T10:47:22.030592
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧喹啉,代码. 单位名称. （一）中央级. 6060801000 部队军工企业. 6060802000 国家发展和改革委员会. 6060803000 国家安全生产监督管理总局. 6060804000 国务院国有资产监督管理 ...,https://tjj.sh.gov.cn/cmsres/68/683c6f36dcd14e0fbdf85d2ebf288d3e/55e6bb8c3e504b924d3da1c5622e22c8.pdf,2025-04-14T10:47:22.030595
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧喹啉,"长春博瑞农牧集团股份有限公司, 长春博瑞农牧集团股份有限公司, 项目完成人，参与项目研究及示范推广，对创新点2创造性贡献，本项目占每年工作量的40%。主要建立了酵母菌厌氧 ...",http://www.moe.gov.cn/jyb_xxgk/s5743/s5745/201907/jinbujiang.html,2025-04-14T10:47:22.030599
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧喹啉,冯力，王承宝，时洪艳，陈建. 飞，佟有恩，王明，马思奇. 32. ZL200710024860.9. 一种稳定的药物组合物. 南京正大天晴制药有限公司. 董平，谢华，陈智林，张喜全.,https://www.cnipa.gov.cn/module/download/downfile.jsp?classid=0&showname=%E9%99%84%E4%BB%B65%EF%BC%9A%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%80%E5%B1%8A%E4%B8%AD%E5%9B%BD%E4%B8%93%E5%88%A9%E4%BC%98%E7%A7%80%E5%A5%96%E9%A1%B9%E7%9B%AE%E5%90%8D%E5%8D%95.pdf&filename=3cd7f09aed7d444f9db0c88d98c61beb.pdf,2025-04-14T10:47:22.030603
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧喹啉,国家火炬计划利民医药产业基地创业服务. 中心. 234. 2008GH540179 科技资源共享及工程化经营服务平台. 哈尔滨工程大学科技园发展有限公司. 235. 2008GH550180.,https://most.gov.cn/tztg/200811/P020081120369342340502.pdf,2025-04-14T10:47:22.030606
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧喹啉,"有限公司. 毕磊. 234 ZL201711048957.3. 配网架空线路故障自愈方. 法及系统. 广西电网有限责任公司. 电力科学研究院,南方电. 网科学研究院有限责任. 公司,广西电网有限责任.",https://www.cnipa.gov.cn/module/download/downfile.jsp?classid=0&showname=%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%89%E5%B1%8A%E4%B8%AD%E5%9B%BD%E4%B8%93%E5%88%A9%E5%A5%96%E9%A2%84%E8%8E%B7%E5%A5%96%E9%A1%B9%E7%9B%AE.pdf&filename=b07b20a87aa442c58f8a788c1b980cc5.pdf,2025-04-14T10:47:22.030609
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧喹啉,吉林省百瑞生科技发展有限公司. 433 20242200000422.8. 人参肽特殊膳食. 15 ... 山东五征高北农牧机械有限公司. 2245 20243700003011.4. 空心纤维透析器. 50. 山东威 ...,https://www.syippc.cn/userfiles/2baa8571dc0b4b0a97683b23a19e6d47/files/cms/article/2025/02/2024%E5%B9%B4%E5%BA%A6%E4%B8%93%E5%88%A9%E5%AF%86%E9%9B%86%E5%9E%8B%E4%BA%A7%E5%93%81%E5%90%8D%E5%8D%95.pdf,2025-04-14T10:47:22.030612
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧喹啉,"广西北海跃达玻璃钢制品有限公司, 北海市科学技术局, 制造业, 15078906688. 2379, 2376 ... 广西鹿寨县甜园农牧发展有限公司, 柳州市科学技术局, 农、林、牧、渔服务业 ...",http://kjt.gxzf.gov.cn/xxgk/sjkf/kjcg/P020240605554663047972.xlsx,2025-04-14T10:47:22.030616
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧基喹啉,饲料级乙氧基喹啉、丙酸钙、双乙酸钠、. 牛至香酚、大蒜素、维生素（II）. 饲添 ... 北京兴晟农牧科技发展有限公司. 饲预（2005）4132. 大成蓝雷营养科技（北京）有限 ...,http://www.moa.gov.cn/gk/sygb/200507/P020180213580460100056.pdf,2025-04-14T10:47:22.030619
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧基喹啉,"γ-氯丙基三乙氧基硅烷, 淄博市临淄齐泉工贸有限公司. 760, 736, 2012GRC60065 ... 西藏天成农牧产业股份有限公司. 1134, 1083, 2012GR322006, 龙涎酮, 陕西同正科技有限 ...",https://www.most.gov.cn/tztg/201208/W020120817574639530872.xls,2025-04-14T10:47:22.030624
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧基喹啉,"Dec 19, 2016 ... 鄂托克旗蒙泽农牧业发展有限责任公司绿色养殖基地肉牛养殖新建项目 ... 乙氧基喹啉项目, 生产, 是. 892, 阿拉善右旗祥瑞生态养殖园, 阿拉善右旗祥瑞 ...",https://www.h2o-china.com/news/250904.html,2025-04-14T10:47:22.030628
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧基喹啉,冯力，王承宝，时洪艳，陈建. 飞，佟有恩，王明，马思奇. 32. ZL200710024860.9. 一种稳定的药物组合物. 南京正大天晴制药有限公司. 董平，谢华，陈智林，张喜全.,https://www.cnipa.gov.cn/module/download/downfile.jsp?classid=0&showname=%E9%99%84%E4%BB%B65%EF%BC%9A%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%80%E5%B1%8A%E4%B8%AD%E5%9B%BD%E4%B8%93%E5%88%A9%E4%BC%98%E7%A7%80%E5%A5%96%E9%A1%B9%E7%9B%AE%E5%90%8D%E5%8D%95.pdf&filename=3cd7f09aed7d444f9db0c88d98c61beb.pdf,2025-04-14T10:47:22.030631
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧基喹啉,代码. 单位名称. （一）中央级. 6060801000 部队军工企业. 6060802000 国家发展和改革委员会. 6060803000 国家安全生产监督管理总局. 6060804000 国务院国有资产监督管理 ...,https://tjj.sh.gov.cn/cmsres/68/683c6f36dcd14e0fbdf85d2ebf288d3e/55e6bb8c3e504b924d3da1c5622e22c8.pdf,2025-04-14T10:47:22.030636
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧基喹啉,锦州九泰药业有限责任公司. 153. 2008GH030116 抗氧聚苯硫醚短纤维. 营口耐斯特环保科技有限公司. 154. 2008GH030117 年产5000吨乙氧基化特种丙烯酸酯. 辽宁奥克化学股份 ...,https://most.gov.cn/tztg/200811/P020081120369342340502.pdf,2025-04-14T10:47:22.030639
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧基喹啉,"进步奖, 韩刚,张立军,李凌己,张勰,武海江,韩立卓,路放,王平,高福亮,孙立华,白玲,刘雪凌, 渤海大学,海南热带海洋学院,辽宁省地质勘查院,北票市古生物化石保护研究中心 ...",http://www.moe.gov.cn/jyb_xxgk/s5743/s5745/201907/jinbujiang.html,2025-04-14T10:47:22.030642
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧基喹啉,吉林省百瑞生科技发展有限公司. 433 20242200000422.8. 人参肽特殊膳食. 15. 国药肽谷 ... γ-氯丙基三乙氧基硅烷. 7. 江西晨光新材料股份有限公司. 1896 ...,https://www.syippc.cn/userfiles/2baa8571dc0b4b0a97683b23a19e6d47/files/cms/article/2025/02/2024%E5%B9%B4%E5%BA%A6%E4%B8%93%E5%88%A9%E5%AF%86%E9%9B%86%E5%9E%8B%E4%BA%A7%E5%93%81%E5%90%8D%E5%8D%95.pdf,2025-04-14T10:47:22.030646
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧基喹啉,"广西北海跃达玻璃钢制品有限公司, 北海市科学技术局, 制造业, 15078906688. 2379, 2376 ... 广西鹿寨县甜园农牧发展有限公司, 柳州市科学技术局, 农、林、牧、渔服务业 ...",http://kjt.gxzf.gov.cn/xxgk/sjkf/kjcg/P020240605554663047972.xlsx,2025-04-14T10:47:22.030650
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,乙氧基喹啉,"双-乙基已氧基苯基三唪（D55D）500吨、D56C（4-溴甲基喹啉-2（H）-酮）500吨 ... 铜仁市万山区惠农易地扶贫扶持发展有限公司. 1263, 1258, 万山区鱼塘乡20万头生猪 ...",https://new.tzxm.gov.cn/zckd/gfxwj/202402/W020240205423388905863.xls,2025-04-14T10:47:22.030653
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,"1,2-二氢-6-乙氧基-2,2,4-三甲基喹","1，1，1-三氟-2，3-环氧丙烷, 威海新元化工有限公司. 751, 727, 2012GRC60056, 中 ... 际华三五四二纺织有限公司. 839, 812, 2012GRD10029, 高、低温水高效换热器, 大冶斯瑞 ...",https://www.most.gov.cn/tztg/201208/W020120817574639530872.xls,2025-04-14T10:47:22.030665
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,"1,2-二氢-6-乙氧基-2,2,4-三甲基喹","4. 伽玛刀. 深圳市奥沃医学新技术. 发展有限公司. 刘海峰. 1 该专利权已于2022 年3 ... 含2-甲基-3,4,5-三氟苯液晶. 化合物的液晶组合物及其. 应用. 北京八亿时空液晶科技.",https://www.cnipa.gov.cn/module/download/downfile.jsp?classid=0&showname=%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%89%E5%B1%8A%E4%B8%AD%E5%9B%BD%E4%B8%93%E5%88%A9%E5%A5%96%E9%A2%84%E8%8E%B7%E5%A5%96%E9%A1%B9%E7%9B%AE.pdf&filename=b07b20a87aa442c58f8a788c1b980cc5.pdf,2025-04-14T10:47:22.030669
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,"1,2-二氢-6-乙氧基-2,2,4-三甲基喹","哈尔滨瑞恩农牧工程有限公司. 251. 2011TJB21028 烟气加热器搪瓷传热元件 ... 2011TJC20014 2,6-二氯-4-三氟甲基苯胺. 浙江巍华化工有限公司. 565. 2011TJC20015 ...",https://www.most.gov.cn/tztg/201110/W020111013381125780728.pdf,2025-04-14T10:47:22.030672
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,"1,2-二氢-6-乙氧基-2,2,4-三甲基喹",饲料级乙氧基喹啉、丙酸钙、双乙酸钠、. 牛至香酚、大蒜素、维生素（II）. 饲添 ... 北京兴晟农牧科技发展有限公司. 饲预（2005）4132. 大成蓝雷营养科技（北京）有限 ...,http://www.moa.gov.cn/gk/sygb/200507/P020180213580460100056.pdf,2025-04-14T10:47:22.030676
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,"1,2-二氢-6-乙氧基-2,2,4-三甲基喹",α-(吗啉-1-基)甲基-2-甲基-5-硝基. 咪唑-1-乙醇用于制备抗厌氧菌药物. 的用途 ... 中铁二十三局集团有限公司，. 中铁二十三局集团第三工程. 有限公司. 田宝华，李治强 ...,https://www.cnipa.gov.cn/module/download/downfile.jsp?classid=0&showname=%E9%99%84%E4%BB%B65%EF%BC%9A%E7%AC%AC%E4%BA%8C%E5%8D%81%E4%B8%80%E5%B1%8A%E4%B8%AD%E5%9B%BD%E4%B8%93%E5%88%A9%E4%BC%98%E7%A7%80%E5%A5%96%E9%A1%B9%E7%9B%AE%E5%90%8D%E5%8D%95.pdf&filename=3cd7f09aed7d444f9db0c88d98c61beb.pdf,2025-04-14T10:47:22.030679
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,"1,2-二氢-6-乙氧基-2,2,4-三甲基喹","贵州华电塘寨发电有限公司1、2号机组超低排放改造项目, 改（扩）建, 贵阳市清镇市 ... 双-乙基已氧基苯基三唪（D55D）500吨、D56C（4-溴甲基喹啉-2（H）-酮）500吨 ...",https://new.tzxm.gov.cn/zckd/gfxwj/202402/W020240205423388905863.xls,2025-04-14T10:47:22.030683
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,"1,2-二氢-6-乙氧基-2,2,4-三甲基喹","2008GH021148 2,3-二甲基吡啶. 抚州三和医药化工有限公司. 1267. 2008GH021149 ... 2008GH061366 双-1，6-亚己基三胺五亚甲基膦酸. 河南清水源科技股份有限公司. 1510.",https://most.gov.cn/tztg/200811/P020081120369342340502.pdf,2025-04-14T10:47:22.030686
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,"1,2-二氢-6-乙氧基-2,2,4-三甲基喹",Page 1. 广东省2024年重点建设项目计划表. 投资单位：万元. 序号. 项目名称. 建设内容 ... 2. 佛山美的工业互联网项目. 建设3层地下室、一栋14层建筑及一. 栋3层建筑物.,http://drc.gd.gov.cn/attachment/0/546/546348/4399058.pdf,2025-04-14T10:47:22.030689
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,"1,2-二氢-6-乙氧基-2,2,4-三甲基喹","瑞舒伐他汀钙6-[(1E)-2-[4-(4-氟苯基)-6-异丙. 基-2-[甲基(甲磺酰)氨基]-5-嘧啶]乙烯基]-2,2-. 二甲基-1,3-二氧六环-4-乙酸叔丁酯. 12. 江苏阿尔法药业股份有限公司. 858 ...",https://www.syippc.cn/userfiles/2baa8571dc0b4b0a97683b23a19e6d47/files/cms/article/2025/02/2024%E5%B9%B4%E5%BA%A6%E4%B8%93%E5%88%A9%E5%AF%86%E9%9B%86%E5%9E%8B%E4%BA%A7%E5%93%81%E5%90%8D%E5%8D%95.pdf,2025-04-14T10:47:22.030693
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,"1,2-二氢-6-乙氧基-2,2,4-三甲基喹","Jun 30, 2020 ... 支持临时开行疫情防控应急物资运输国际货物航线，在现行政策下给予. 全额补贴。2020年3月底前,对捐赠的疫情防控进口物资，免征进口关税和进. 口环节增值税、 ...",https://www.qj.gov.cn/uploadfile/2022/0901/20220901171517316.pdf,2025-04-14T10:47:22.030697
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,山道喹,... 有限公司. 广州市. 2. 国家超级计算深圳中心（深圳. 云计算中心）升级换代土建安. 装 ... 发展和改革局韶关市. 第1 页. Page 2. 投资单位：万元. 序号. 项目名称. 建设内容及 ...,http://drc.gd.gov.cn/attachment/0/546/546348/4399058.pdf,2025-04-14T10:47:22.030701
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,山道喹,团、天虹化工有限公司等，先后被评为“汉南区科技型. 企业＂。“天天好＂生物 ... 构，农、牧、副、渔业全面发展。五是畜牧、渔业的发展注. 重科学技术的运用。如养 ...,https://www.whcbs.com/Upload/BookReadFile/202002/543096f386904e6d8194c0628609e245.pdf,2025-04-14T10:47:22.030704
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,山道喹,"... 农"": 548, + ""冠"": 549, + ""冢"": 550, + ""冤"": 551, + ""冥"": 552, + ""冬"": 553, + ""冯"": 554, + ""冰"": 555, + ""冲"": 556, + ""决"": 557, + ""况"": 558, + ""冶"": 559, + ...",https://huggingface.co/hf-tiny-model-private/tiny-random-RoFormerForSequenceClassification/commit/3c1a163a6aa619681a4ddbc01f4a3b0524b4104b.diff?file=tokenizer.json,2025-04-14T10:47:22.030708
"Guangxi Baiyue Agriculture And Stockbreeding Development Co.,Ltd.",广西百跃农牧发展有限公司,web_search,山道喹,... 百baby 把柄bac 芭茇菝bad 灞bada 八大badc 拔掉badk 霸道badm 八点badr 八段bael 北爱尔兰baf 扒把拔捌爸bafh 八方bag 靶魃bage 八个bagk 拔高bagr 把关罢官bags 罢工 ...,https://github.com/yifeikong/vimim_data/blob/master/data/vimim.nature.txt,2025-04-14T10:47:22.030711
